2017-02-15,6,GET http://cdn.v.abc.com.cn/139819.mp4 HTTP/1.1
2017-02-15,35,GET http://cdn.v.abc.com.cn/132744.mp4 HTTP/1.1
2017-02-15,27,GET http://cdn.v.abc.com.cn/140751.mp4 HTTP/1.1
2017-02-15,4,GET http://cdn.v.abc.com.cn/139513.mp4 HTTP/1.1
2017-02-15,3,GET http://cdn.v.abc.com.cn/140647.mp4 HTTP/1.1
2017-02-15,23,GET http://cdn.v.abc.com.cn/140742.mp4 HTTP/1.1
2017-02-15,3,GET http://cdn.v.abc.com.cn/140580.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138811.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/137950.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/137816.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/130526.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138132.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138043.mp4 HTTP/1.1
2017-02-15,172,GET http://cdn.v.abc.com.cn/140694.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/137975.mp4 HTTP/1.1
2017-02-15,4,GET http://cdn.v.abc.com.cn/137784.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138081.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/139878.mp4 HTTP/1.1
2017-02-15,59,GET http://cdn.v.abc.com.cn/141066.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/137568.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/137954.mp4 HTTP/1.1
2017-02-15,9,GET http://cdn.v.abc.com.cn/140480.mp4 HTTP/1.1
2017-02-15,4,GET http://cdn.v.abc.com.cn/140691.mp4 HTTP/1.1
2017-02-15,4,GET http://cdn.v.abc.com.cn/140210.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/129509.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/127425.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/139888.mp4 HTTP/1.1
2017-02-15,4,GET http://cdn.v.abc.com.cn/140220.mp4 HTTP/1.1
2017-02-15,3,GET http://cdn.v.abc.com.cn/140429.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/139889.mp4 HTTP/1.1
2017-02-15,9,GET http://cdn.v.abc.com.cn/140708.mp4 HTTP/1.1
2017-02-15,9,GET http://cdn.v.abc.com.cn/140630.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/49014.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/138388.mp4 HTTP/1.1
2017-02-15,5,GET http://cdn.v.abc.com.cn/133170.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/136506.mp4 HTTP/1.1
2017-02-15,6,GET http://cdn.v.abc.com.cn/140671.mp4 HTTP/1.1
2017-02-15,9,GET http://cdn.v.abc.com.cn/140432.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/140423.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/140031.mp4 HTTP/1.1
2017-02-15,4,GET http://cdn.v.abc.com.cn/abc_7.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/139891.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/127264.mp4 HTTP/1.1
2017-02-15,3,GET http://cdn.v.abc.com.cn/140104.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/137974.mp4 HTTP/1.1
2017-02-15,4,GET http://cdn.v.abc.com.cn/140040.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/137980.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138625.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/136417.mp4 HTTP/1.1
2017-02-15,7,GET http://cdn.v.abc.com.cn/140553.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/140912.mp4?avinfo HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138533.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/141035.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138060.mp4 HTTP/1.1
2017-02-15,3,GET http://cdn.v.abc.com.cn/137984.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138058.mp4 HTTP/1.1
2017-02-15,6,GET http://cdn.v.abc.com.cn/140547.mp4 HTTP/1.1
2017-02-15,4,GET http://cdn.v.abc.com.cn/140396.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/139515.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/138860.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/137217.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/139877.mp4 HTTP/1.1
2017-02-15,14,GET http://cdn.v.abc.com.cn/140709.mp4 HTTP/1.1
2017-02-15,7,GET http://cdn.v.abc.com.cn/140629.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/140403.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/140329.mp4 HTTP/1.1
2017-02-15,7,GET http://cdn.v.abc.com.cn/140238.mp4 HTTP/1.1
2017-02-15,4,GET http://cdn.v.abc.com.cn/140060.mp4 HTTP/1.1
2017-02-15,4,GET http://cdn.v.abc.com.cn/140155.mp4 HTTP/1.1
2017-02-15,10,GET http://cdn.v.abc.com.cn/140697.mp4 HTTP/1.1
2017-02-15,668,GET http://cdn.v.abc.com.cn/141080.mp4 HTTP/1.1
2017-02-15,3,GET http://cdn.v.abc.com.cn/136823.mp4 HTTP/1.1
2017-02-15,5,GET http://cdn.v.abc.com.cn/140309.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/131342.mp4 HTTP/1.1
2017-02-15,6,GET http://cdn.v.abc.com.cn/140572.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138440.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/139984.mp4 HTTP/1.1
2017-02-15,118,GET http://cdn.v.abc.com.cn/141082.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/130937.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138919.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/140127.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/140030.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138150.mp4 HTTP/1.1
2017-02-15,3,GET http://cdn.v.abc.com.cn/136201.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/130923.mp4 HTTP/1.1
2017-02-15,3,GET http://cdn.v.abc.com.cn/140402.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/136125.mp4 HTTP/1.1
2017-02-15,5,GET http://cdn.v.abc.com.cn/140564.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138288.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138157.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/134368.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/137406.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/140344.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/135968.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/133573.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138989.mp4 HTTP/1.1
2017-02-15,3,GET http://cdn.v.abc.com.cn/140319.mp4 HTTP/1.1
2017-02-15,8,GET http://cdn.v.abc.com.cn/140743.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/140345.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/139985.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/130947.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/135419.mp4 HTTP/1.1
2017-02-15,3,GET http://cdn.v.abc.com.cn/140101.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/137210.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/131197.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/136586.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/129372.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/140467.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/137202.mp4 HTTP/1.1
2017-02-15,4,GET http://cdn.v.abc.com.cn/139087.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/137987.mp4 HTTP/1.1
2017-02-15,4,GET http://cdn.v.abc.com.cn/139335.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/87424.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/140055.mp4 HTTP/1.1
2017-02-15,4,GET http://cdn.v.abc.com.cn/140558.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138466.mp4 HTTP/1.1
2017-02-15,734,GET http://cdn.v.abc.com.cn/141090.mp4 HTTP/1.1
2017-02-15,243,GET http://cdn.v.abc.com.cn/141058.mp4 HTTP/1.1
2017-02-15,3,GET http://cdn.v.abc.com.cn/140664.mp4 HTTP/1.1
2017-02-15,97,GET http://cdn.v.abc.com.cn/141094.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/137500.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/141097.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/141098.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/133188.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/140718.mp4?avinfo HTTP/1.1
2017-02-15,7,GET http://cdn.v.abc.com.cn/140118.mp4 HTTP/1.1
2017-02-15,4,GET http://cdn.v.abc.com.cn/139096.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/133449.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/125845.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/140106.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/140357.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138581.mp4 HTTP/1.1
2017-02-15,1,HEAD http://cdn.v.abc.com.cn/141082.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/137292.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/140063.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/131425.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/137861.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/139217.mp4 HTTP/1.1
2017-02-15,4,GET http://cdn.v.abc.com.cn/132529.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/138392.mp4 HTTP/1.1
2017-02-15,3,GET http://cdn.v.abc.com.cn/140237.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/140090.mp4 HTTP/1.1
2017-02-15,3,GET http://cdn.v.abc.com.cn/140477.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/130710.mp4 HTTP/1.1
2017-02-15,5,GET http://cdn.v.abc.com.cn/140556.mp4 HTTP/1.1
2017-02-15,112,GET http://cdn.v.abc.com.cn/141102.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/112029.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/1000000617.mp4 HTTP/1.1
2017-02-15,4,GET http://cdn.v.abc.com.cn/140262.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/1000000538.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138185.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/138183.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138189.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/139695.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/141100.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/141101.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/140082.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/112900.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/1000000536.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/137298.mp4 HTTP/1.1
2017-02-15,3,GET http://cdn.v.abc.com.cn/139501.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/140174.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/137525.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/132515.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/139901.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/139750.mp4 HTTP/1.1
2017-02-15,157,GET http://cdn.v.abc.com.cn/141106.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/133002.mp4 HTTP/1.1
2017-02-15,83,GET http://cdn.v.abc.com.cn/141113.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/137763.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/140056.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/141105.mp4 HTTP/1.1
2017-02-15,3,GET http://cdn.v.abc.com.cn/139584.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/139859.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/137302.mp4 HTTP/1.1
2017-02-15,7,GET http://cdn.v.abc.com.cn/140706.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/136906.mp4 HTTP/1.1
2017-02-15,3,GET http://cdn.v.abc.com.cn/139801.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/129517.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138444.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/140540.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/139979.mp4 HTTP/1.1
2017-02-15,4,GET http://cdn.v.abc.com.cn/140559.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/137991.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/139611.mp4 HTTP/1.1
2017-02-15,333,GET http://cdn.v.abc.com.cn/141114.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/140313.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/140447.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138343.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/139868.mp4 HTTP/1.1
2017-02-15,3,GET http://cdn.v.abc.com.cn/140676.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/137021.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/137014.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/136809.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/136531.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/131138.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/140062.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/137013.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/139831.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138428.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/141118.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/136329.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138664.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/1000000611.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/1000000610.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/139668.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/136087.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/139774.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/139279.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/140122.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/139747.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/139748.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/139735.mp4 HTTP/1.1
2017-02-15,11,GET http://cdn.v.abc.com.cn/139086.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/139670.mp4 HTTP/1.1
2017-02-15,3,GET http://cdn.v.abc.com.cn/139219.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/139784.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/139609.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/139413.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/141121.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138683.mp4 HTTP/1.1
2017-02-15,3,GET http://cdn.v.abc.com.cn/139715.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/132397.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/1000000295.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/105913.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/17200.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/137182.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/137947.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/133038.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/141127.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/12597.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/139925.mp4 HTTP/1.1
2017-02-15,22,GET http://cdn.v.abc.com.cn/141132.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/1000000608.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/139492.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138358.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/139298.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/141131.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138266.mp4 HTTP/1.1
2017-02-15,17,GET http://cdn.v.abc.com.cn/141133.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/138614.mp4 HTTP/1.1
2017-02-15,2,GET http://cdn.v.abc.com.cn/139388.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138559.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138431.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138085.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138250.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/139222.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/139697.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/139277.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/138429.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/136413.mp4 HTTP/1.1
2017-02-15,1,GET http://cdn.v.abc.com.cn/140550.mp4 HTTP/1.1
2017-02-15,61,GET https://v-cdn.abc.com.cn/140996.mp4 HTTP/1.1
2017-02-15,61,GET https://v-cdn.abc.com.cn/141010.mp4 HTTP/1.1
2017-02-15,346,GET https://v-cdn.abc.com.cn/89973.mp4 HTTP/2.0
2017-02-15,63,GET https://v-cdn.abc.com.cn/140981.mp4 HTTP/1.1
2017-02-15,1,GET https://v-cdn.abc.com.cn:443/91173.mp4 HTTP/1.1
2017-02-15,747,GET https://v-cdn.abc.com.cn/89973.mp4 HTTP/1.1
2017-02-15,6,GET https://v-cdn.abc.com.cn/83373.mp4 HTTP/2.0
2017-02-15,45,GET https://v-cdn.abc.com.cn/81922.mp4 HTTP/2.0
2017-02-15,7,GET https://v-cdn.abc.com.cn/141014.mp4 HTTP/1.1
2017-02-15,31,GET https://v-cdn.abc.com.cn:443/89973.mp4 HTTP/1.1
2017-02-15,1,GET https://v-cdn.abc.com.cn/vr.html?id=131493.mp4 HTTP/1.1
2017-02-15,1,GET https://v-cdn.abc.com.cn/https://v-cdn.abc.com.cn/131493.mp4 HTTP/1.1
2017-02-15,1,GET https://v-cdn.abc.com.cn/https:/v-cdn.abc.com.cn/131493.mp4 HTTP/1.1
2017-02-15,101,GET https://v-cdn.abc.com.cn/140994.mp4 HTTP/1.1
2017-02-15,70,GET https://v-cdn.abc.com.cn/140976.mp4 HTTP/1.1
